ID,area,perimeter,equivalent_diameter,orientation,aspect_ratio,circularity,solidity,morphology_class
99,2045,263.5218613006979,51.02719734595863,-1.1463524503067537,5.059103404521878,0.3700580684837819,0.8506655574043261,Deformed
100,2503,299.53910524340097,56.45279958046467,-1.4811993570824966,6.282279069610779,0.3505610469913896,0.9042630057803468,Deformed
101,787,110.95331880577405,31.655007845624887,-0.7533818138921989,1.4800498713253523,0.8033485272732035,0.9504830917874396,Small
102,2911,344.9360748630709,60.88021283408969,-1.2988831114052912,6.6546472817448645,0.3074502392194081,0.8188466947960619,Deformed
103,2831,365.48023074035524,60.03783099967258,1.3786858887037403,8.13865163157081,0.26633114275986536,0.7523252723890513,Deformed
104,1781,233.4386001800126,47.61973991081141,1.3411726013556704,4.481581317995356,0.41070353685689476,0.8896103896103896,Deformed
105,1665,204.36753236814712,46.04284789176323,-0.2595838635516689,3.9212111183520255,0.5009568272113802,0.9306875349357183,Deformed
106,3194,323.53910524340097,63.7708954452116,-1.557854833353819,5.650681335699652,0.3834345257126549,0.9194012665515257,Deformed
107,1889,193.74011537017762,49.04232355837886,-1.5416551218063956,3.012280811611159,0.6324158033308969,0.9559716599190283,Deformed
108,1123,145.0538238691624,37.813331098140345,1.3433077390526709,2.448674143311297,0.6707045556126704,0.9436974789915966,Small
109,3537,387.77564927611036,67.1077362882125,-1.5322413923266553,7.447427207193613,0.29558599726839546,0.8582868235865081,Elongated
110,1393,171.63961030678928,42.11439998166995,1.4700973828440351,2.9371925288024587,0.5941908240076254,0.9022020725388601,Small
111,1841,209.92388155425115,48.415224897313394,-1.2001149951848982,3.681195474385988,0.524976612900666,0.9509297520661157,Deformed
112,1904,206.36753236814715,49.2366539599895,1.3478364764368531,3.225902243377179,0.5618159514143242,0.9342492639842983,Deformed
113,3469,473.84776310850236,66.45952136967493,1.2818903895080902,11.004148256947374,0.1941495973880476,0.7538026944806606,Elongated
